Brand,Model.Number,Price,Photo,Engine.Type,Body.Type,Fuel.Type,Gearbox.Type,Power.hp,Displacement.l,Torque.lbft,Cylinders,Drivetrain,MPG.City,MPG.Highway,Seats,Doors,Height.in,Length.in,Width.in,Wheelbase.in,Clearance.in,Air.Conditioner,Heater,AntiLock.Braking.System,Central.Locking,Power.Steering,Power.Windows,Leather.Seats,Anti.Lock.Braking,Brake.Assist,Central.Locking.1,Power.Door.Locks,Child.Safety.Locks,Night.Rear.View.Mirror,Rear.Seat.Belts,Door.Ajar.Warning,Adjustable.Seats,Crash.Sensor,Engine.Check.Warning,Rear.Camera,Anti.Theft.Device,Touch.Screen,Audio.System.Remote.Control,Speakers.Front...back,Bluetooth.Connectivity,USB...Auxiliary.Input,Adjustable.Steering.Column,Height.Adjustable.Driving.Seat,Digital.Clock,Smoke.Headlamps,Electric.Folding.Rear.View.Mirror,Automatic.Climate.Control,Low.Fuel.Warning.Light,Parking.Sensors,Bottle.Holder,Voice.Control,Seat.Belt.Warning,Vehicle.Stability.Control.System,Engine.Immobilizer,Rear.Reading.Lamp,Radio,Outside.Temperature.Display,Fog.Lights.Front...Back,Centrally.Mounted.Fuel.Tank,CD.Player,DVD.Player,Electric.Adjustable.Seats,Keyless.Entry,Tyre.Pressure.Monitor,Smart.Access.Card.Entry,Xenon.Headlamps,Halogen.Headlamps,Removable.Convertible.Top,Cassette.Player
GMC,Terrain SLE 2023,28400,https://www.ccarprice.com/products/GMC_Terrain_2023.jpg,1.5L Turbo Inline-4 Gas,SUV,Petrol,Automatic,175,1.5,203,NA,front,24,29,5,4,65.4,182.3,72.4,107.3,6.9,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,
GMC,Acadia SLE 2023,35300,https://www.ccarprice.com/products/GMC_Acadia_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,228,2,258,4,all,22,27,6,4,66.7,193.4,75.4,112.5,7.2,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,,
GMC,Canyon AT4X 2022,56000,https://www.ccarprice.com/products/GMC_Canyon_AT4X_2022.jpg,2.7L Turbo Inline-4 Gas,Truck,Petrol,Automatic,310,2.7,430,4,all,19,25,5,4,70.5,224.6,83.9,140.5,8.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,,,,,Yes,,Yes,,,,,
GMC,Canyon AT4X 2023,65000,https://www.ccarprice.com/products/GMC_Canyon_AT4X_2023_1.jpg,2.7L Turbo Inline-4 Gas,Truck,Petrol,Automatic,310,2.7,430,NA,all,NA,NA,5,4,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,,,,,Yes,,Yes,,,,,
GMC,Sierra 1500 AT4X 2023,80300,https://www.ccarprice.com/products/GMC_Sierra_1500_AT4X_2023.jpg,6.2L V8 Gas,Truck,Petrol,Automatic,420,6.2,460,8,all,14,18,5,4,81.24,232.9,78.35,147.53,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 1500 AT4X 2022,76500,https://www.ccarprice.com/products/GMC_Sierra_1500_AT4X_2022.jpg,6.2L V8 Gas,Truck,Petrol,Automatic,420,6.2,460,8,all,14,18,5,4,75.49,231.72,81.24,147.43,10.2,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Hummer EV SUV 2024,105590,https://www.ccarprice.com/products/GMC_Hummer_EV_SUV_2024.jpg,Electric,SUV,Electric,Automatic,830,NA,11500,NA,all,0,0,5,4,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,Yes,,Yes,,,,Yes,
GMC,Sierra 1500 Denali Ultimate 2022,82790,https://www.ccarprice.com/products/GMC_Sierra_1500_Denali_Ultimate_2022.jpg,6.2L V8 Gas,Truck,Petrol,Automatic,420,6.2,460,8,all,15,20,5,4,75.49,231.72,81.24,147.43,10.2,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 1500 Limited Denali 2022,56800,https://www.ccarprice.com/products/GMC_Sierra_1500_Limited_Denali_2022.jpg,5.3L V8 Gas 3.0L Turbo Inline-6 Diesel,Truck,Petrol,Automatic,355,5.3,383,6,rear,16,21,5,4,75.4,231.7,81.2,147.4,8.8,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
GMC,Sierra 1500 Limited Elevation 2022,44100,https://www.ccarprice.com/products/GMC_Sierra_1500_Limited_Elevation_2022.jpg,"2.7L Inline-4 Gas 3.0L Turbo Inline-6 Diesel (+$2,390) 5.3L EcoTec3 V8",Truck,Petrol,Automatic,310,2.7,348,NA,rear,19,22,6,4,75.63,231.75,81.24,147.44,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
GMC,Sierra 1500 Limited SLE 2022,42400,https://www.ccarprice.com/products/GMC_Sierra_1500_Limited_SLE_2022.jpg,"2.7L Inline-4 Gas 3.0L Turbo Inline-6 Diesel (+$2,390) 5.3L EcoTec3 V8",Truck,Petrol,Automatic,310,2.7,348,NA,rear,19,22,6,4,75.63,231.75,81.24,147.44,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
GMC,Sierra 1500 Limited Pro 2022,31200,https://www.ccarprice.com/products/GMC_Sierra_1500_Limited_Pro_2022.jpg,2.7L Inline-4 Gas 5.3L EcoTec3 V8,Truck,Petrol,Automatic,310,2.7,348,NA,rear,19,22,3,4,75.6,229.6,81.15,139.56,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
GMC,Sierra 1500 Denali Ultimate 2023,81400,https://www.ccarprice.com/products/GMC_Sierra_1500_Denali_Ultimate_2023.jpg,6.2L V8 Gas,Truck,Petrol,Automatic,420,6.2,460,NA,all,15,20,5,4,75.51,231.92,81.24,147.43,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 1500 Denali 2023,64700,https://www.ccarprice.com/products/GMC_Sierra_1500_Denali_2023_1.jpg,5.3L V8 Gas,Truck,Petrol,Automatic,355,5.3,383,NA,rear,16,21,5,4,75.49,231.92,81.24,147.43,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 1500 SLT 2023,54700,https://www.ccarprice.com/products/GMC_Sierra_1500_SLT_2023.jpg,5.3L V8 Gas,Truck,Petrol,Automatic,355,5.3,383,NA,rear,16,21,6,4,75.49,231.92,81.24,147.43,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 1500 SLE 2023,49200,https://www.ccarprice.com/products/GMC_Sierra_1500_SLE_2023.jpg,2.7L Turbo Inline-4 Gas,Truck,Unknown,Automatic,310,2.7,430,NA,rear,19,22,6,4,75.6,231.94,81.24,147.44,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,,,
GMC,Sierra 1500 Limited AT4 2022,56800,https://www.ccarprice.com/products/GMC_Sierra_1500_Limited_AT4_2022.jpg,3.0L Inline-6 Diesel 6.2L EcoTec3 V8,Truck,Unknown,Automatic,277,3,460,NA,all,20,23,5,4,78.35,231.72,81.24,147.53,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,,Yes,,,Yes,,,,
GMC,Sierra 1500 Limited SLT 2022,48500,https://www.ccarprice.com/products/GMC_Sierra_1500_Limited_SLT_2022.jpg,5.3L V8 Gas  3.0L Turbo Inline-6 Diesel (+$995),Truck,Unknown,Automatic,355,5.3,383,NA,rear,16,21,6,4,75.49,231.72,81.24,147.43,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,,Yes,Yes,,,,
GMC,Hummer EV Edition 1 2023,110290,https://www.ccarprice.com/products/GMC_Hummer_EV_Edition_1_2023.jpg,Electric,Truck,Electric,Automatic,830,NA,11500,NA,all,0,0,5,4,79.1,216.8,86.7,135.6,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Yes,,,,,,Yes,
GMC,Express Passenger Van 2500 LS 2022,37200,https://www.ccarprice.com/products/Chevrolet_Express_Passenger_Van_2500_LS_2022.jpg,"4.3L V6 Gas  2.8L Turbo Inline-4 Diesel (+$3,995)  6.6L V8 Gas (+$1,695)",Van,Petrol,Automatic,276,4.3,298,6,rear,NA,NA,12,5,84.5,223.95,79.25,135.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,,,,Yes,,,,,,,,,,
GMC,Hummer EV Pickup 2022,111470,https://www.ccarprice.com/products/GMC_Hummer_EV_Pickup_2022.jpg,Electric,Truck,Electric,Automatic,830,NA,11500,NA,all,0,0,4,4,70.4,212.4,74.3,128.3,7.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,
GMC,Savana Cargo Van 3500 2023,41200,https://www.ccarprice.com/products/GMC-Savana-Cargo-Van-3500-2023.jpg,"4.3-liter V6 Gas  2.8-liter Turbo Inline-4 Diesel (+$3,995)  6.6-liter Gas (+$1,695)",Van,Petrol,Automatic,276,4.3,298,6,rear,NA,NA,2,2,84.75,224.05,79.25,135.15,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,,,,Yes,,,,,,,,,,
GMC,Savana Cargo Van 2500 2023,38100,https://www.ccarprice.com/products/GMC_Savana_Cargo_Van_2500_2023.jpg,"4.3L V6 Gas  2.8L Turbo Inline-4 Diesel (+$3,995)  6.6L V8 Gas (+$1,695)",Van,Petrol,Automatic,276,4.3,298,6,rear,NA,NA,2,2,84.5,224.05,79.25,135.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,,,,Yes,,,,,,,,,,
GMC,Savana Cargo Van 2500 2022,33000,https://www.ccarprice.com/products/GMC_Savana_Cargo_Van_2500_2022.jpg,"4.3L V6 Gas  2.8L Turbo Inline-4 Diesel (+$3,995)  6.6L V8 Gas (+$1,695)",Van,Petrol,Automatic,276,4.3,298,6,rear,NA,NA,2,2,84.5,224.05,79.25,135.2,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,,,,Yes,,,,,,,,,,
GMC,Sierra 3500HD Denali Black Diamond Edition 2022,69800,https://www.ccarprice.com/products/GMC_Sierra_3500HD_Denali_Black_Diamond_Edition_2022.jpg,"6.6L V8 Gas  6.6L Turbo V8 Diesel (+$9,750)",Truck,Petrol,Automatic,401,6.6,464,8,all,NA,NA,NA,NA,80.67,266.09,81.85,172,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,,,Yes,Yes,,,,,
GMC,Sierra 3500HD SLE 2023,49200,https://www.ccarprice.com/products/GMC_Sierra_3500HD_SLE_2023.jpg,"6.6L V8 Gas  6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401,6.6,464,8,rear,NA,NA,NA,NA,80.94,235.5,81.75,141.55,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,,,Yes,Yes,,,,,
GMC,Sierra 2500HD Denali 2023,72100,https://www.ccarprice.com/products/GMC_Sierra_2500HD_Denali_2023.jpg,"6.6L V8 Gas  6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401,6.6,464,8,all,NA,NA,5,4,79.82,250.08,81.85,158.94,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 2500HD SLT 2023,57600,https://www.ccarprice.com/products/GMC_Sierra_2500HD_SLT_2023.jpg,"6.6L V8 Gas  6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401,6.6,464,8,rear,NA,NA,6,4,79.95,240.45,81.85,149.4,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 1500 EV 2023,57000,https://www.ccarprice.com/products/GMC_Sierra_1500_EV_2023.jpg,Electric,Truck,Electric,Automatic,800,NA,NA,NA,all,0,0,5,4,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,Yes,Yes,Yes,Yes,,,,,,
GMC,GMC Acadia SLE FWD,34800,https://www.ccarprice.com/products/GMC_Acadia_SLE_FWD_2022.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,228,2,258,4,front,22,29,6,5,66.7,193.4,75.4,112.5,7.2,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,
GMC,Acadia SL 2022,30800,https://www.ccarprice.com/products/GMC_Acadia_SL_2022.jpg,2.5-liter Inline-4 Gas,SUV,Petrol,Automatic,193,2.5,188,4,front,21,27,7,4,66.7,193.4,75.4,112.5,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,
GMC,Sierra 2500HD SLE 2023,48000,https://www.ccarprice.com/products/GMC_Sierra_2500HD_SLE_2023.jpg,"6.6L V8 Gas  6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401,6.6,464,8,rear,NA,NA,3,2,79.94,235.5,81.75,141.55,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Sierra 2500HD Pro 2023,41200,https://www.ccarprice.com/products/GMC_Sierra_2500HD_Pro_2023.jpg,"6.6L V8 Gas  6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401,6.6,464,8,rear,NA,NA,3,2,79.94,235.5,81.75,141.55,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,Yes,,,,,
GMC,Yukon XL Denali 4WD 2022,75700,https://www.ccarprice.com/products/GMC_Yukon_XL_Denali_4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420,6.2,460,8,all,14,19,7,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL Denali 2023,77000,https://www.ccarprice.com/products/GMC_Yukon_XL_Denali_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420,6.2,460,8,rear,14,19,7,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL SLT 4WD 2022,64600,https://www.ccarprice.com/products/GMC_Yukon_XL_SLT_4WD_2022.jpg,5.3-liter V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,8,all,14,19,8,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL SLE 4WD 2022,57800,https://www.ccarprice.com/products/GMC_Yukon_XL_SLE_4WD_2022.jpg,5.3-liter V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,8,all,14,19,8,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL AT4 2023,73405,https://www.ccarprice.com/products/GMC_Yukon_XL_AT4_2023.jpg,"5.3L V8 Gas  6.2L Turbo V8 (+$2,615)",SUV,Petrol,Automatic,355,5.3,383,8,all,14,19,8,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL AT4 2022,69300,https://www.ccarprice.com/products/GMC_Yukon_XL_AT4_2022.jpg,"5.3L V8 Gas  6.2L Turbo V8 (+$2,615)",SUV,Petrol,Automatic,355,5.3,383,8,all,14,19,8,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL SLT 2023,66800,https://www.ccarprice.com/products/GMC_Yukon_XL_SLT_2023.jpg,5.3-liter V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,8,rear,15,20,8,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon XL SLE 2023,60100,https://www.ccarprice.com/products/GMC_Yukon_XL_SLE_2022_1.jpg,5.3-liter V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,8,rear,15,20,8,5,76.5,225.2,81,134.1,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Terrain Denali 2023,38600,https://www.ccarprice.com/products/GMC_Terrain_Denali_2023.jpg,1.5-liter Turbo Gas,SUV,Petrol,Automatic,170,1.5,203,NA,all,25,28,5,4,65.4,182.3,72.4,107.3,7.9,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,
GMC,Yukon Denali 4WD 2022,73000,https://www.ccarprice.com/products/GMC-Yukon-Denali-4WD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420,6.2,460,8,all,14,19,7,5,76.5,210,81,120.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon SLT 4WD 2022,61900,https://www.ccarprice.com/products/GMC_Yukon_SLT_4WD_2022.jpg,5.3-liter V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,NA,all,14,19,8,5,76.5,210,81,120.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
GMC,Yukon SLE 4WD 2022,55100,https://www.ccarprice.com/products/GMC_Yukon_SLE_4WD_2022.jpg,5.3L V8 Gas  3.0L Turbo Inline-6 Diesel (+$995),SUV,Petrol,Automatic,355,5.3,383,NA,all,14,19,8,5,76.5,210,81,120.9,NA,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,,,,,
